[oakridgepc:26261] *** Process received signal ***
[oakridgepc:26261] Signal: Segmentation fault (11)
[oakridgepc:26261] Signal code: Address not mapped (1)
[oakridgepc:26261] Failing at address: (nil)
[oakridgepc:26261] [ 0] /lib/x86_64-linux-gnu/libc.so.6(+0x3ef20)[0x7f31a06dbf20]
[oakridgepc:26261] [ 1] /lib/x86_64-linux-gnu/libc.so.6(+0x451b0)[0x7f31a06e21b0]
[oakridgepc:26261] [ 2] /lib/x86_64-linux-gnu/libc.so.6(atoi+0x10)[0x7f31a06dd690]
[oakridgepc:26261] [ 3] /home/4yc/dev/gray-scott-viz/vtkh/build/gray-scott-vtkh(main+0x31f)[0x559de5ca7de2]
[oakridgepc:26261] [ 4] /lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0xe7)[0x7f31a06beb97]
[oakridgepc:26261] [ 5] /home/4yc/dev/gray-scott-viz/vtkh/build/gray-scott-vtkh(_start+0x2a)[0x559de5ca77da]
[oakridgepc:26261] *** End of error message ***
--------------------------------------------------------------------------
mpirun noticed that process rank 0 with PID 0 on node oakridgepc exited on signal 11 (Segmentation fault).
--------------------------------------------------------------------------
