[oakridgepc:32459] *** Process received signal ***
[oakridgepc:32459] Signal: Segmentation fault (11)
[oakridgepc:32459] Signal code: Address not mapped (1)
[oakridgepc:32459] Failing at address: (nil)
[oakridgepc:32459] [ 0] /lib/x86_64-linux-gnu/libc.so.6(+0x3ef20)[0x7f40e9726f20]
[oakridgepc:32459] [ 1] /lib/x86_64-linux-gnu/libc.so.6(+0x451b0)[0x7f40e972d1b0]
[oakridgepc:32459] [ 2] /lib/x86_64-linux-gnu/libc.so.6(atoi+0x10)[0x7f40e9728690]
[oakridgepc:32459] [ 3] /home/4yc/dev/gray-scott-viz/vtkh/build/gray-scott-vtkh(main+0x31f)[0x5564f4c93de2]
[oakridgepc:32459] [ 4] /lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0xe7)[0x7f40e9709b97]
[oakridgepc:32459] [ 5] /home/4yc/dev/gray-scott-viz/vtkh/build/gray-scott-vtkh(_start+0x2a)[0x5564f4c937da]
[oakridgepc:32459] *** End of error message ***
--------------------------------------------------------------------------
mpirun noticed that process rank 0 with PID 0 on node oakridgepc exited on signal 11 (Segmentation fault).
--------------------------------------------------------------------------
