[oakridgepc:21719] *** Process received signal ***
[oakridgepc:21719] Signal: Segmentation fault (11)
[oakridgepc:21719] Signal code: Address not mapped (1)
[oakridgepc:21719] Failing at address: (nil)
[oakridgepc:21719] [ 0] /lib/x86_64-linux-gnu/libc.so.6(+0x3ef20)[0x7f3164e82f20]
[oakridgepc:21719] [ 1] /lib/x86_64-linux-gnu/libc.so.6(+0x451b0)[0x7f3164e891b0]
[oakridgepc:21719] [ 2] /lib/x86_64-linux-gnu/libc.so.6(atoi+0x10)[0x7f3164e84690]
[oakridgepc:21719] [ 3] /home/4yc/dev/gray-scott-viz/vtkh/build/gray-scott-vtkh(main+0x31f)[0x558ff64cade2]
[oakridgepc:21719] [ 4] /lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0xe7)[0x7f3164e65b97]
[oakridgepc:21719] [ 5] /home/4yc/dev/gray-scott-viz/vtkh/build/gray-scott-vtkh(_start+0x2a)[0x558ff64ca7da]
[oakridgepc:21719] *** End of error message ***
--------------------------------------------------------------------------
mpirun noticed that process rank 0 with PID 0 on node oakridgepc exited on signal 11 (Segmentation fault).
--------------------------------------------------------------------------
