[oakridgepc:15631] *** Process received signal ***
[oakridgepc:15631] Signal: Segmentation fault (11)
[oakridgepc:15631] Signal code: Address not mapped (1)
[oakridgepc:15631] Failing at address: (nil)
[oakridgepc:15631] [ 0] /lib/x86_64-linux-gnu/libc.so.6(+0x3ef20)[0x7f3425749f20]
[oakridgepc:15631] [ 1] /lib/x86_64-linux-gnu/libc.so.6(+0x451b0)[0x7f34257501b0]
[oakridgepc:15631] [ 2] /lib/x86_64-linux-gnu/libc.so.6(atoi+0x10)[0x7f342574b690]
[oakridgepc:15631] [ 3] /home/4yc/dev/gray-scott-viz/vtkh/build/gray-scott-vtkh(main+0x31f)[0x55587dc5bde2]
[oakridgepc:15631] [ 4] /lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0xe7)[0x7f342572cb97]
[oakridgepc:15631] [ 5] /home/4yc/dev/gray-scott-viz/vtkh/build/gray-scott-vtkh(_start+0x2a)[0x55587dc5b7da]
[oakridgepc:15631] *** End of error message ***
--------------------------------------------------------------------------
mpirun noticed that process rank 0 with PID 0 on node oakridgepc exited on signal 11 (Segmentation fault).
--------------------------------------------------------------------------
