[oakridgepc:20978] *** Process received signal ***
[oakridgepc:20978] Signal: Segmentation fault (11)
[oakridgepc:20978] Signal code: Address not mapped (1)
[oakridgepc:20978] Failing at address: (nil)
[oakridgepc:20978] [ 0] /lib/x86_64-linux-gnu/libc.so.6(+0x3ef20)[0x7fe8a3a4bf20]
[oakridgepc:20978] [ 1] /lib/x86_64-linux-gnu/libc.so.6(+0x451b0)[0x7fe8a3a521b0]
[oakridgepc:20978] [ 2] /lib/x86_64-linux-gnu/libc.so.6(atoi+0x10)[0x7fe8a3a4d690]
[oakridgepc:20978] [ 3] /home/4yc/dev/gray-scott-viz/vtkh/build/gray-scott-vtkh(main+0x31f)[0x56073f9c7de2]
[oakridgepc:20978] [ 4] /lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0xe7)[0x7fe8a3a2eb97]
[oakridgepc:20978] [ 5] /home/4yc/dev/gray-scott-viz/vtkh/build/gray-scott-vtkh(_start+0x2a)[0x56073f9c77da]
[oakridgepc:20978] *** End of error message ***
--------------------------------------------------------------------------
mpirun noticed that process rank 0 with PID 0 on node oakridgepc exited on signal 11 (Segmentation fault).
--------------------------------------------------------------------------
