[oakridgepc:28180] *** Process received signal ***
[oakridgepc:28180] Signal: Segmentation fault (11)
[oakridgepc:28180] Signal code: Address not mapped (1)
[oakridgepc:28180] Failing at address: (nil)
[oakridgepc:28180] [ 0] /lib/x86_64-linux-gnu/libc.so.6(+0x3ef20)[0x7f135fa2ff20]
[oakridgepc:28180] [ 1] /lib/x86_64-linux-gnu/libc.so.6(+0x451b0)[0x7f135fa361b0]
[oakridgepc:28180] [ 2] /lib/x86_64-linux-gnu/libc.so.6(atoi+0x10)[0x7f135fa31690]
[oakridgepc:28180] [ 3] /home/4yc/dev/gray-scott-viz/vtkh/build/gray-scott-vtkh(main+0x31f)[0x556a38a7ade2]
[oakridgepc:28180] [ 4] /lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0xe7)[0x7f135fa12b97]
[oakridgepc:28180] [ 5] /home/4yc/dev/gray-scott-viz/vtkh/build/gray-scott-vtkh(_start+0x2a)[0x556a38a7a7da]
[oakridgepc:28180] *** End of error message ***
--------------------------------------------------------------------------
mpirun noticed that process rank 0 with PID 0 on node oakridgepc exited on signal 11 (Segmentation fault).
--------------------------------------------------------------------------
