[oakridgepc:21580] *** Process received signal ***
[oakridgepc:21580] Signal: Segmentation fault (11)
[oakridgepc:21580] Signal code: Address not mapped (1)
[oakridgepc:21580] Failing at address: (nil)
[oakridgepc:21580] [ 0] /lib/x86_64-linux-gnu/libc.so.6(+0x3ef20)[0x7fe6aa7a5f20]
[oakridgepc:21580] [ 1] /lib/x86_64-linux-gnu/libc.so.6(+0x451b0)[0x7fe6aa7ac1b0]
[oakridgepc:21580] [ 2] /lib/x86_64-linux-gnu/libc.so.6(atoi+0x10)[0x7fe6aa7a7690]
[oakridgepc:21580] [ 3] /home/4yc/dev/gray-scott-viz/vtkh/build/gray-scott-vtkh(main+0x31f)[0x562d9929ede2]
[oakridgepc:21580] [ 4] /lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0xe7)[0x7fe6aa788b97]
[oakridgepc:21580] [ 5] /home/4yc/dev/gray-scott-viz/vtkh/build/gray-scott-vtkh(_start+0x2a)[0x562d9929e7da]
[oakridgepc:21580] *** End of error message ***
--------------------------------------------------------------------------
mpirun noticed that process rank 0 with PID 0 on node oakridgepc exited on signal 11 (Segmentation fault).
--------------------------------------------------------------------------
