[oakridgepc:26399] *** Process received signal ***
[oakridgepc:26399] Signal: Segmentation fault (11)
[oakridgepc:26399] Signal code: Address not mapped (1)
[oakridgepc:26399] Failing at address: (nil)
[oakridgepc:26399] [ 0] /lib/x86_64-linux-gnu/libc.so.6(+0x3ef20)[0x7fe55f661f20]
[oakridgepc:26399] [ 1] /lib/x86_64-linux-gnu/libc.so.6(+0x451b0)[0x7fe55f6681b0]
[oakridgepc:26399] [ 2] /lib/x86_64-linux-gnu/libc.so.6(atoi+0x10)[0x7fe55f663690]
[oakridgepc:26399] [ 3] /home/4yc/dev/gray-scott-viz/vtkh/build/gray-scott-vtkh(main+0x31f)[0x557b709d9de2]
[oakridgepc:26399] [ 4] /lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0xe7)[0x7fe55f644b97]
[oakridgepc:26399] [ 5] /home/4yc/dev/gray-scott-viz/vtkh/build/gray-scott-vtkh(_start+0x2a)[0x557b709d97da]
[oakridgepc:26399] *** End of error message ***
--------------------------------------------------------------------------
mpirun noticed that process rank 0 with PID 0 on node oakridgepc exited on signal 11 (Segmentation fault).
--------------------------------------------------------------------------
