[oakridgepc:20315] *** Process received signal ***
[oakridgepc:20315] Signal: Segmentation fault (11)
[oakridgepc:20315] Signal code: Address not mapped (1)
[oakridgepc:20315] Failing at address: (nil)
[oakridgepc:20315] [ 0] /lib/x86_64-linux-gnu/libc.so.6(+0x3ef20)[0x7f2f67573f20]
[oakridgepc:20315] [ 1] /lib/x86_64-linux-gnu/libc.so.6(+0x451b0)[0x7f2f6757a1b0]
[oakridgepc:20315] [ 2] /lib/x86_64-linux-gnu/libc.so.6(atoi+0x10)[0x7f2f67575690]
[oakridgepc:20315] [ 3] /home/4yc/dev/gray-scott-viz/vtkh/build/gray-scott-vtkh(main+0x31f)[0x561c2f668de2]
[oakridgepc:20315] [ 4] /lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0xe7)[0x7f2f67556b97]
[oakridgepc:20315] [ 5] /home/4yc/dev/gray-scott-viz/vtkh/build/gray-scott-vtkh(_start+0x2a)[0x561c2f6687da]
[oakridgepc:20315] *** End of error message ***
--------------------------------------------------------------------------
mpirun noticed that process rank 0 with PID 0 on node oakridgepc exited on signal 11 (Segmentation fault).
--------------------------------------------------------------------------
