[oakridgepc:15469] *** Process received signal ***
[oakridgepc:15469] Signal: Segmentation fault (11)
[oakridgepc:15469] Signal code: Address not mapped (1)
[oakridgepc:15469] Failing at address: (nil)
[oakridgepc:15469] [ 0] /lib/x86_64-linux-gnu/libc.so.6(+0x3ef20)[0x7f0ead815f20]
[oakridgepc:15469] [ 1] /lib/x86_64-linux-gnu/libc.so.6(+0x451b0)[0x7f0ead81c1b0]
[oakridgepc:15469] [ 2] /lib/x86_64-linux-gnu/libc.so.6(atoi+0x10)[0x7f0ead817690]
[oakridgepc:15469] [ 3] /home/4yc/dev/gray-scott-viz/vtkh/build/gray-scott-vtkh(main+0x31f)[0x558df0a57de2]
[oakridgepc:15469] [ 4] /lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0xe7)[0x7f0ead7f8b97]
[oakridgepc:15469] [ 5] /home/4yc/dev/gray-scott-viz/vtkh/build/gray-scott-vtkh(_start+0x2a)[0x558df0a577da]
[oakridgepc:15469] *** End of error message ***
--------------------------------------------------------------------------
mpirun noticed that process rank 0 with PID 0 on node oakridgepc exited on signal 11 (Segmentation fault).
--------------------------------------------------------------------------
