[oakridgepc:15331] *** Process received signal ***
[oakridgepc:15331] Signal: Segmentation fault (11)
[oakridgepc:15331] Signal code: Address not mapped (1)
[oakridgepc:15331] Failing at address: (nil)
[oakridgepc:15331] [ 0] /lib/x86_64-linux-gnu/libc.so.6(+0x3ef20)[0x7f2fac19cf20]
[oakridgepc:15331] [ 1] /lib/x86_64-linux-gnu/libc.so.6(+0x451b0)[0x7f2fac1a31b0]
[oakridgepc:15331] [ 2] /lib/x86_64-linux-gnu/libc.so.6(atoi+0x10)[0x7f2fac19e690]
[oakridgepc:15331] [ 3] /home/4yc/dev/gray-scott-viz/vtkh/build/gray-scott-vtkh(main+0x31f)[0x55f28ad25de2]
[oakridgepc:15331] [ 4] /lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0xe7)[0x7f2fac17fb97]
[oakridgepc:15331] [ 5] /home/4yc/dev/gray-scott-viz/vtkh/build/gray-scott-vtkh(_start+0x2a)[0x55f28ad257da]
[oakridgepc:15331] *** End of error message ***
--------------------------------------------------------------------------
mpirun noticed that process rank 0 with PID 0 on node oakridgepc exited on signal 11 (Segmentation fault).
--------------------------------------------------------------------------
