[oakridgepc:22169] *** Process received signal ***
[oakridgepc:22169] Signal: Segmentation fault (11)
[oakridgepc:22169] Signal code: Address not mapped (1)
[oakridgepc:22169] Failing at address: (nil)
[oakridgepc:22169] [ 0] /lib/x86_64-linux-gnu/libc.so.6(+0x3ef20)[0x7fba100e1f20]
[oakridgepc:22169] [ 1] /lib/x86_64-linux-gnu/libc.so.6(+0x451b0)[0x7fba100e81b0]
[oakridgepc:22169] [ 2] /lib/x86_64-linux-gnu/libc.so.6(atoi+0x10)[0x7fba100e3690]
[oakridgepc:22169] [ 3] /home/4yc/dev/gray-scott-viz/vtkh/build/gray-scott-vtkh(main+0x31f)[0x55f730ce7de2]
[oakridgepc:22169] [ 4] /lib/x86_64-linux-gnu/libc.so.6(__libc_start_main+0xe7)[0x7fba100c4b97]
[oakridgepc:22169] [ 5] /home/4yc/dev/gray-scott-viz/vtkh/build/gray-scott-vtkh(_start+0x2a)[0x55f730ce77da]
[oakridgepc:22169] *** End of error message ***
--------------------------------------------------------------------------
mpirun noticed that process rank 0 with PID 0 on node oakridgepc exited on signal 11 (Segmentation fault).
--------------------------------------------------------------------------
